634,18.0,2801
635,18.0,2809
636,18.0,2817
637,18.0,2825
638,18.0,2833
639,18.0,2841
640,18.0,2849
641,17.0,2852
642,17.0,2855
643,17.0,2858
644,17.0,2861
645,17.0,2864
646,17.0,2867
647,17.0,2870
648,17.0,2873
649,17.0,2876
650,17.0,2879
651,17.0,2882
652,17.0,2885
653,17.0,2888
654,17.0,2891
655,17.0,2894
656,17.0,2897
657,17.0,2900
658,17.0,2903
659,17.0,2906
660,17.0,2909
661,17.0,2912
662,19.0,2915
663,19.0,2918
664,19.0,2921
665,19.0,2924
666,19.0,2927
667,19.0,2930
668,19.0,2933
669,19.0,2936
670,19.0,2939
671,19.0,2942
672,19.0,2945
673,18.0,2948
674,18.0,2951
675,18.0,2954
676,18.0,2957
677,18.0,2960
678,18.0,2963
679,18.0,2966
680,17.0,2973
681,17.0,2980
682,17.0,2987
683,17.0,2994
684,17.0,3001
685,17.0,3008
686,17.0,3015
687,17.0,3022
688,17.0,3029
689,17.0,3036
690,17.0,3043
691,17.0,3050
692,17.0,3055
693,17.0,3060
694,17.0,3065
695,17.0,3070
696,17.0,3075
697,17.0,3080
698,17.0,3085
699,17.0,3090
700,17.0,3095
701,17.0,3100
702,22.0,3105
703,22.0,3110
704,22.0,3115
705,22.0,3120
706,22.0,3125
707,22.0,3130
708,22.0,3135
709,22.0,3140
710,22.0,3145
711,18.0,3148
712,18.0,3151
713,18.0,3154
714,18.0,3157
715,18.0,3160
716,18.0,3163
717,18.0,3166
718,18.0,3169
719,18.0,3172
720,18.0,3175
721,18.0,3178
722,18.0,3181
723,18.0,3184
724,18.0,3187
725,18.0,3190
726,18.0,3193
727,18.0,3196
728,18.0,3199
729,18.0,3201
730,18.0,3203
731,18.0,3205
732,18.0,3207
733,18.0,3209
734,18.0,3211
735,18.0,3213
736,18.0,3215
737,18.0,3217
738,18.0,3219
739,18.0,3221
740,18.0,3223
741,18.0,3225
742,18.0,3227
743,18.0,3229
744,18.0,3231
745,18.0,3234
746,18.0,3237
747,18.0,3240
748,18.0,3243
749,18.0,3246
750,18.0,3249
751,18.0,3252
752,18.0,3255
753,18.0,3258
754,18.0,3261
755,18.0,3264
756,18.0,3267
757,19.0,3272
758,19.0,3277
759,19.0,3282
760,19.0,3287
761,19.0,3292
762,19.0,3297
763,19.0,3302
764,19.0,3307
765,19.0,3312
766,19.0,3317
767,19.0,3322
768,19.0,3327
769,19.0,3332
770,19.0,3337
771,21.0,3342
772,21.0,3347
773,21.0,3352
774,21.0,3357
775,21.0,3362
776,21.0,3367
777,21.0,3372
778,21.0,3377
779,21.0,3382
780,21.0,3387
781,21.0,3392
782,21.0,3397
783,21.0,3402
784,21.0,3407
785,21.0,3412
786,21.0,3417
787,21.0,3422
788,21.0,3427
789,21.0,3432
790,19.0,3436
791,19.0,3440
792,19.0,3444
793,19.0,3448
794,19.0,3452
795,19.0,3456
796,19.0,3460
797,19.0,3464
798,19.0,3468
799,19.0,3472
800,19.0,3476
801,19.0,3480
802,19.0,3484
803,23.0,3487
804,23.0,3490
805,23.0,3493
806,23.0,3496
807,23.0,3499
808,23.0,3502
809,23.0,3505
810,23.0,3508
811,23.0,3511
812,17.0,3515
813,17.0,3519
814,17.0,3523
815,17.0,3527
816,17.0,3531
817,17.0,3535
818,17.0,3539
819,17.0,3543
820,17.0,3547
821,17.0,3553
822,17.0,3559
823,17.0,3565
824,17.0,3571
825,17.0,3577
826,17.0,3583
827,19.0,3586
828,19.0,3589
829,19.0,3592
830,19.0,3595
831,19.0,3598
832,19.0,3605
833,19.0,3612
834,19.0,3619
835,19.0,3626
836,19.0,3633
837,19.0,3640
838,19.0,3647
839,19.0,3654
840,19.0,3661
841,19.0,3668
842,19.0,3675
843,19.0,3682
844,19.0,3689
845,19.0,3696
846,19.0,3703
847,19.0,3710
848,19.0,3717
849,19.0,3724
850,19.0,3731
851,19.0,3738
852,19.0,3745
853,19.0,3752
854,19.0,3759
855,19.0,3766
856,19.0,3773
857,19.0,3780
858,19.0,3787
859,19.0,3794
860,19.0,3801
861,18.0,3805
862,18.0,3809
863,18.0,3813
864,18.0,3817
865,18.0,3821
866,18.0,3825
867,18.0,3829
868,18.0,3833
869,18.0,3837
870,18.0,3841
871,18.0,3845
872,18.0,3849
873,18.0,3853
874,18.0,3857
875,18.0,3861
876,18.0,3865
877,18.0,3869
878,18.0,3873
879,18.0,3877
880,18.0,3881
881,18.0,3885
882,18.0,3889
883,18.0,3893
884,18.0,3897
885,18.0,3901
886,18.0,3905
887,18.0,3909
888,18.0,3913
889,18.0,3917
890,18.0,3921
891,18.0,3925
892,18.0,3929
893,18.0,3933
894,18.0,3937
895,18.0,3941
896,18.0,3945
897,18.0,3949
898,18.0,3953
899,18.0,3957
900,18.0,3961
901,18.0,3965
902,18.0,3969
903,18.0,3973
904,18.0,3977
905,25.0,3981
906,25.0,3985
907,25.0,3989
908,25.0,3993
909,25.0,3997
910,25.0,4001
911,18.0,4008
912,18.0,4015
913,18.0,4022
914,18.0,4029
915,17.0,4034
916,17.0,4039
917,17.0,4044
918,17.0,4049
919,17.0,4054
920,17.0,4059
921,17.0,4064
922,17.0,4069
923,17.0,4074
924,17.0,4079
925,17.0,4084
926,17.0,4089
927,17.0,4094
928,17.0,4099
929,17.0,4104
930,17.0,4109
931,17.0,4114
932,17.0,4119
933,17.0,4124
934,17.0,4129
935,17.0,4136
936,17.0,4143
937,17.0,4150
938,17.0,4152
939,17.0,4154
940,17.0,4156
941,17.0,4158
942,17.0,4160
943,17.0,4162
944,17.0,4164
945,17.0,4166
946,17.0,4168
947,17.0,4170
948,17.0,4172
949,17.0,4174
950,17.0,4176
951,17.0,4178
952,17.0,4180
953,17.0,4182
954,17.0,4184
955,17.0,4186
956,17.0,4188
957,17.0,4190
958,17.0,4192
959,17.0,4194
960,17.0,4196
961,17.0,4198
962,17.0,4200
963,17.0,4202
964,17.0,4204
965,17.0,4206
966,17.0,4208
967,17.0,4210
968,17.0,4212
969,17.0,4214
970,17.0,4216
971,17.0,4218
972,17.0,4220
973,17.0,4222
974,17.0,4224
975,17.0,4226
976,17.0,4228
977,17.0,4230
978,17.0,4235
979,17.0,4240
980,17.0,4245
981,17.0,4250
982,17.0,4255
983,17.0,4260
984,17.0,4265
985,17.0,4270
986,17.0,4275
987,17.0,4280
988,17.0,4285
989,17.0,4290
990,17.0,4295
991,17.0,4300
992,17.0,4305
993,17.0,4310
994,17.0,4315
995,17.0,4320
996,17.0,4325
997,17.0,4330
998,17.0,4335
999,17.0,4340
